task_id,dataset,classifier,ga_type,repeat_id,outer_fold_id,output_dir,command_json
275,Isolet_asu,2,2,2,3,..\Results\results_fs_uniform_positive_medium_highdim\Isolet_asu\blur_ga_pairwise_lasso_uniform_positive_binary_pre,"[""Isolet_asu"", ""2"", ""2"", ""--data-dir"", ""../Dataset/prepared_feature_selection"", ""--output-dir"", ""..\\Results\\results_fs_uniform_positive_medium_highdim\\Isolet_asu\\blur_ga_pairwise_lasso_uniform_positive_binary_pre"", ""--outer-folds"", ""4"", ""--inner-folds"", ""4"", ""--repeats"", ""3"", ""--seed"", ""1"", ""--shuffle"", ""true"", ""--popsize"", ""100"", ""--p-cross"", ""0.4"", ""--tournament-size"", ""3"", ""--tau-reset"", ""50"", ""--resetpop-rate"", ""0.99"", ""--local-search"", ""false"", ""--stop"", ""gen"", ""--max-gen"", ""100"", ""--edge-epsilon"", ""1e-06"", ""--save-generation-trace"", ""true"", ""--save-linkage-events"", ""false"", ""--save-graph-snapshots"", ""false"", ""--graph-snapshot-interval"", ""1"", ""--graph-snapshot-min-weight"", ""0.0"", ""--lr-gap-gen"", ""1"", ""--lr-min-samples"", ""10"", ""--lr-sparse-alpha"", ""0.001"", ""--lr-auto-alpha"", ""true"", ""--lr-alpha-c"", ""0.2"", ""--lr-delta"", ""0.05"", ""--lr-auto-min-samples"", ""true"", ""--lr-min-samples-c"", ""2.0"", ""--lr-stability-subsamples"", ""0"", ""--lr-stability-fraction"", ""0.75"", ""--lr-edge-min-weight"", ""0.0"", ""--lr-encoding"", ""binary"", ""--lr-solver"", ""auto"", ""--lr-matrix-free-threshold"", ""700"", ""--lr-matrix-free-max-iter"", ""8"", ""--lr-matrix-free-tol"", ""0.0001"", ""--lr-matrix-free-step-scale"", ""0.5"", ""--lr-matrix-free-dtype"", ""float32"", ""--build-building-blocks"", ""true"", ""--bb-weight-mode"", ""positive"", ""--bb-search-mode"", ""uniform"", ""--bb-min-block-size"", ""2"", ""--bb-max-blocks"", ""20"", ""--bb-snapshot-interval"", ""1"", ""--bb-external-penalty"", ""0.25"", ""--bb-size-penalty"", ""0.01"", ""--bb-pattern-top-fraction"", ""0.2"", ""--bb-pattern-min-support"", ""2"", ""--bb-refine-fraction"", ""0.2"", ""--bb-accept-equal-sparser"", ""true"", ""--bb-shuffle-blocks"", ""true"", ""--bb-signed-repair-probability"", ""0.75"", ""--pre-lr-explore"", ""true"", ""--pre-lr-mutation-multiplier"", ""3.0"", ""--pre-lr-immigrant-rate"", ""0.1"", ""--artifact-layout"", ""nested"", ""--write-aggregate-outputs"", ""false"", ""--lr-expected-edges"", ""60"", ""--lr-refit-expected-edges"", ""30"", ""--bb-gawll-update-interval"", ""10"", ""--bb-max-refine-trials"", ""10"", ""--repeat-id"", ""2"", ""--outer-fold-id"", ""3""]"
276,ORL_asu,2,2,0,0,..\Results\results_fs_uniform_positive_medium_highdim\ORL_asu\blur_ga_pairwise_lasso_uniform_positive_binary_pre,"[""ORL_asu"", ""2"", ""2"", ""--data-dir"", ""../Dataset/prepared_feature_selection"", ""--output-dir"", ""..\\Results\\results_fs_uniform_positive_medium_highdim\\ORL_asu\\blur_ga_pairwise_lasso_uniform_positive_binary_pre"", ""--outer-folds"", ""4"", ""--inner-folds"", ""4"", ""--repeats"", ""3"", ""--seed"", ""1"", ""--shuffle"", ""true"", ""--popsize"", ""100"", ""--p-cross"", ""0.4"", ""--tournament-size"", ""3"", ""--tau-reset"", ""50"", ""--resetpop-rate"", ""0.99"", ""--local-search"", ""false"", ""--stop"", ""gen"", ""--max-gen"", ""100"", ""--edge-epsilon"", ""1e-06"", ""--save-generation-trace"", ""true"", ""--save-linkage-events"", ""false"", ""--save-graph-snapshots"", ""false"", ""--graph-snapshot-interval"", ""1"", ""--graph-snapshot-min-weight"", ""0.0"", ""--lr-gap-gen"", ""1"", ""--lr-min-samples"", ""10"", ""--lr-sparse-alpha"", ""0.001"", ""--lr-auto-alpha"", ""true"", ""--lr-alpha-c"", ""0.2"", ""--lr-delta"", ""0.05"", ""--lr-auto-min-samples"", ""true"", ""--lr-min-samples-c"", ""2.0"", ""--lr-stability-subsamples"", ""0"", ""--lr-stability-fraction"", ""0.75"", ""--lr-edge-min-weight"", ""0.0"", ""--lr-encoding"", ""binary"", ""--lr-solver"", ""auto"", ""--lr-matrix-free-threshold"", ""700"", ""--lr-matrix-free-max-iter"", ""8"", ""--lr-matrix-free-tol"", ""0.0001"", ""--lr-matrix-free-step-scale"", ""0.5"", ""--lr-matrix-free-dtype"", ""float32"", ""--build-building-blocks"", ""true"", ""--bb-weight-mode"", ""positive"", ""--bb-search-mode"", ""uniform"", ""--bb-min-block-size"", ""2"", ""--bb-max-blocks"", ""20"", ""--bb-snapshot-interval"", ""1"", ""--bb-external-penalty"", ""0.25"", ""--bb-size-penalty"", ""0.01"", ""--bb-pattern-top-fraction"", ""0.2"", ""--bb-pattern-min-support"", ""2"", ""--bb-refine-fraction"", ""0.2"", ""--bb-accept-equal-sparser"", ""true"", ""--bb-shuffle-blocks"", ""true"", ""--bb-signed-repair-probability"", ""0.75"", ""--pre-lr-explore"", ""true"", ""--pre-lr-mutation-multiplier"", ""3.0"", ""--pre-lr-immigrant-rate"", ""0.1"", ""--artifact-layout"", ""nested"", ""--write-aggregate-outputs"", ""false"", ""--lr-expected-edges"", ""60"", ""--lr-refit-expected-edges"", ""30"", ""--bb-gawll-update-interval"", ""10"", ""--bb-max-refine-trials"", ""10"", ""--repeat-id"", ""0"", ""--outer-fold-id"", ""0""]"
277,ORL_asu,2,2,0,1,..\Results\results_fs_uniform_positive_medium_highdim\ORL_asu\blur_ga_pairwise_lasso_uniform_positive_binary_pre,"[""ORL_asu"", ""2"", ""2"", ""--data-dir"", ""../Dataset/prepared_feature_selection"", ""--output-dir"", ""..\\Results\\results_fs_uniform_positive_medium_highdim\\ORL_asu\\blur_ga_pairwise_lasso_uniform_positive_binary_pre"", ""--outer-folds"", ""4"", ""--inner-folds"", ""4"", ""--repeats"", ""3"", ""--seed"", ""1"", ""--shuffle"", ""true"", ""--popsize"", ""100"", ""--p-cross"", ""0.4"", ""--tournament-size"", ""3"", ""--tau-reset"", ""50"", ""--resetpop-rate"", ""0.99"", ""--local-search"", ""false"", ""--stop"", ""gen"", ""--max-gen"", ""100"", ""--edge-epsilon"", ""1e-06"", ""--save-generation-trace"", ""true"", ""--save-linkage-events"", ""false"", ""--save-graph-snapshots"", ""false"", ""--graph-snapshot-interval"", ""1"", ""--graph-snapshot-min-weight"", ""0.0"", ""--lr-gap-gen"", ""1"", ""--lr-min-samples"", ""10"", ""--lr-sparse-alpha"", ""0.001"", ""--lr-auto-alpha"", ""true"", ""--lr-alpha-c"", ""0.2"", ""--lr-delta"", ""0.05"", ""--lr-auto-min-samples"", ""true"", ""--lr-min-samples-c"", ""2.0"", ""--lr-stability-subsamples"", ""0"", ""--lr-stability-fraction"", ""0.75"", ""--lr-edge-min-weight"", ""0.0"", ""--lr-encoding"", ""binary"", ""--lr-solver"", ""auto"", ""--lr-matrix-free-threshold"", ""700"", ""--lr-matrix-free-max-iter"", ""8"", ""--lr-matrix-free-tol"", ""0.0001"", ""--lr-matrix-free-step-scale"", ""0.5"", ""--lr-matrix-free-dtype"", ""float32"", ""--build-building-blocks"", ""true"", ""--bb-weight-mode"", ""positive"", ""--bb-search-mode"", ""uniform"", ""--bb-min-block-size"", ""2"", ""--bb-max-blocks"", ""20"", ""--bb-snapshot-interval"", ""1"", ""--bb-external-penalty"", ""0.25"", ""--bb-size-penalty"", ""0.01"", ""--bb-pattern-top-fraction"", ""0.2"", ""--bb-pattern-min-support"", ""2"", ""--bb-refine-fraction"", ""0.2"", ""--bb-accept-equal-sparser"", ""true"", ""--bb-shuffle-blocks"", ""true"", ""--bb-signed-repair-probability"", ""0.75"", ""--pre-lr-explore"", ""true"", ""--pre-lr-mutation-multiplier"", ""3.0"", ""--pre-lr-immigrant-rate"", ""0.1"", ""--artifact-layout"", ""nested"", ""--write-aggregate-outputs"", ""false"", ""--lr-expected-edges"", ""60"", ""--lr-refit-expected-edges"", ""30"", ""--bb-gawll-update-interval"", ""10"", ""--bb-max-refine-trials"", ""10"", ""--repeat-id"", ""0"", ""--outer-fold-id"", ""1""]"
278,ORL_asu,2,2,0,2,..\Results\results_fs_uniform_positive_medium_highdim\ORL_asu\blur_ga_pairwise_lasso_uniform_positive_binary_pre,"[""ORL_asu"", ""2"", ""2"", ""--data-dir"", ""../Dataset/prepared_feature_selection"", ""--output-dir"", ""..\\Results\\results_fs_uniform_positive_medium_highdim\\ORL_asu\\blur_ga_pairwise_lasso_uniform_positive_binary_pre"", ""--outer-folds"", ""4"", ""--inner-folds"", ""4"", ""--repeats"", ""3"", ""--seed"", ""1"", ""--shuffle"", ""true"", ""--popsize"", ""100"", ""--p-cross"", ""0.4"", ""--tournament-size"", ""3"", ""--tau-reset"", ""50"", ""--resetpop-rate"", ""0.99"", ""--local-search"", ""false"", ""--stop"", ""gen"", ""--max-gen"", ""100"", ""--edge-epsilon"", ""1e-06"", ""--save-generation-trace"", ""true"", ""--save-linkage-events"", ""false"", ""--save-graph-snapshots"", ""false"", ""--graph-snapshot-interval"", ""1"", ""--graph-snapshot-min-weight"", ""0.0"", ""--lr-gap-gen"", ""1"", ""--lr-min-samples"", ""10"", ""--lr-sparse-alpha"", ""0.001"", ""--lr-auto-alpha"", ""true"", ""--lr-alpha-c"", ""0.2"", ""--lr-delta"", ""0.05"", ""--lr-auto-min-samples"", ""true"", ""--lr-min-samples-c"", ""2.0"", ""--lr-stability-subsamples"", ""0"", ""--lr-stability-fraction"", ""0.75"", ""--lr-edge-min-weight"", ""0.0"", ""--lr-encoding"", ""binary"", ""--lr-solver"", ""auto"", ""--lr-matrix-free-threshold"", ""700"", ""--lr-matrix-free-max-iter"", ""8"", ""--lr-matrix-free-tol"", ""0.0001"", ""--lr-matrix-free-step-scale"", ""0.5"", ""--lr-matrix-free-dtype"", ""float32"", ""--build-building-blocks"", ""true"", ""--bb-weight-mode"", ""positive"", ""--bb-search-mode"", ""uniform"", ""--bb-min-block-size"", ""2"", ""--bb-max-blocks"", ""20"", ""--bb-snapshot-interval"", ""1"", ""--bb-external-penalty"", ""0.25"", ""--bb-size-penalty"", ""0.01"", ""--bb-pattern-top-fraction"", ""0.2"", ""--bb-pattern-min-support"", ""2"", ""--bb-refine-fraction"", ""0.2"", ""--bb-accept-equal-sparser"", ""true"", ""--bb-shuffle-blocks"", ""true"", ""--bb-signed-repair-probability"", ""0.75"", ""--pre-lr-explore"", ""true"", ""--pre-lr-mutation-multiplier"", ""3.0"", ""--pre-lr-immigrant-rate"", ""0.1"", ""--artifact-layout"", ""nested"", ""--write-aggregate-outputs"", ""false"", ""--lr-expected-edges"", ""60"", ""--lr-refit-expected-edges"", ""30"", ""--bb-gawll-update-interval"", ""10"", ""--bb-max-refine-trials"", ""10"", ""--repeat-id"", ""0"", ""--outer-fold-id"", ""2""]"
279,ORL_asu,2,2,0,3,..\Results\results_fs_uniform_positive_medium_highdim\ORL_asu\blur_ga_pairwise_lasso_uniform_positive_binary_pre,"[""ORL_asu"", ""2"", ""2"", ""--data-dir"", ""../Dataset/prepared_feature_selection"", ""--output-dir"", ""..\\Results\\results_fs_uniform_positive_medium_highdim\\ORL_asu\\blur_ga_pairwise_lasso_uniform_positive_binary_pre"", ""--outer-folds"", ""4"", ""--inner-folds"", ""4"", ""--repeats"", ""3"", ""--seed"", ""1"", ""--shuffle"", ""true"", ""--popsize"", ""100"", ""--p-cross"", ""0.4"", ""--tournament-size"", ""3"", ""--tau-reset"", ""50"", ""--resetpop-rate"", ""0.99"", ""--local-search"", ""false"", ""--stop"", ""gen"", ""--max-gen"", ""100"", ""--edge-epsilon"", ""1e-06"", ""--save-generation-trace"", ""true"", ""--save-linkage-events"", ""false"", ""--save-graph-snapshots"", ""false"", ""--graph-snapshot-interval"", ""1"", ""--graph-snapshot-min-weight"", ""0.0"", ""--lr-gap-gen"", ""1"", ""--lr-min-samples"", ""10"", ""--lr-sparse-alpha"", ""0.001"", ""--lr-auto-alpha"", ""true"", ""--lr-alpha-c"", ""0.2"", ""--lr-delta"", ""0.05"", ""--lr-auto-min-samples"", ""true"", ""--lr-min-samples-c"", ""2.0"", ""--lr-stability-subsamples"", ""0"", ""--lr-stability-fraction"", ""0.75"", ""--lr-edge-min-weight"", ""0.0"", ""--lr-encoding"", ""binary"", ""--lr-solver"", ""auto"", ""--lr-matrix-free-threshold"", ""700"", ""--lr-matrix-free-max-iter"", ""8"", ""--lr-matrix-free-tol"", ""0.0001"", ""--lr-matrix-free-step-scale"", ""0.5"", ""--lr-matrix-free-dtype"", ""float32"", ""--build-building-blocks"", ""true"", ""--bb-weight-mode"", ""positive"", ""--bb-search-mode"", ""uniform"", ""--bb-min-block-size"", ""2"", ""--bb-max-blocks"", ""20"", ""--bb-snapshot-interval"", ""1"", ""--bb-external-penalty"", ""0.25"", ""--bb-size-penalty"", ""0.01"", ""--bb-pattern-top-fraction"", ""0.2"", ""--bb-pattern-min-support"", ""2"", ""--bb-refine-fraction"", ""0.2"", ""--bb-accept-equal-sparser"", ""true"", ""--bb-shuffle-blocks"", ""true"", ""--bb-signed-repair-probability"", ""0.75"", ""--pre-lr-explore"", ""true"", ""--pre-lr-mutation-multiplier"", ""3.0"", ""--pre-lr-immigrant-rate"", ""0.1"", ""--artifact-layout"", ""nested"", ""--write-aggregate-outputs"", ""false"", ""--lr-expected-edges"", ""60"", ""--lr-refit-expected-edges"", ""30"", ""--bb-gawll-update-interval"", ""10"", ""--bb-max-refine-trials"", ""10"", ""--repeat-id"", ""0"", ""--outer-fold-id"", ""3""]"
280,ORL_asu,2,2,1,0,..\Results\results_fs_uniform_positive_medium_highdim\ORL_asu\blur_ga_pairwise_lasso_uniform_positive_binary_pre,"[""ORL_asu"", ""2"", ""2"", ""--data-dir"", ""../Dataset/prepared_feature_selection"", ""--output-dir"", ""..\\Results\\results_fs_uniform_positive_medium_highdim\\ORL_asu\\blur_ga_pairwise_lasso_uniform_positive_binary_pre"", ""--outer-folds"", ""4"", ""--inner-folds"", ""4"", ""--repeats"", ""3"", ""--seed"", ""1"", ""--shuffle"", ""true"", ""--popsize"", ""100"", ""--p-cross"", ""0.4"", ""--tournament-size"", ""3"", ""--tau-reset"", ""50"", ""--resetpop-rate"", ""0.99"", ""--local-search"", ""false"", ""--stop"", ""gen"", ""--max-gen"", ""100"", ""--edge-epsilon"", ""1e-06"", ""--save-generation-trace"", ""true"", ""--save-linkage-events"", ""false"", ""--save-graph-snapshots"", ""false"", ""--graph-snapshot-interval"", ""1"", ""--graph-snapshot-min-weight"", ""0.0"", ""--lr-gap-gen"", ""1"", ""--lr-min-samples"", ""10"", ""--lr-sparse-alpha"", ""0.001"", ""--lr-auto-alpha"", ""true"", ""--lr-alpha-c"", ""0.2"", ""--lr-delta"", ""0.05"", ""--lr-auto-min-samples"", ""true"", ""--lr-min-samples-c"", ""2.0"", ""--lr-stability-subsamples"", ""0"", ""--lr-stability-fraction"", ""0.75"", ""--lr-edge-min-weight"", ""0.0"", ""--lr-encoding"", ""binary"", ""--lr-solver"", ""auto"", ""--lr-matrix-free-threshold"", ""700"", ""--lr-matrix-free-max-iter"", ""8"", ""--lr-matrix-free-tol"", ""0.0001"", ""--lr-matrix-free-step-scale"", ""0.5"", ""--lr-matrix-free-dtype"", ""float32"", ""--build-building-blocks"", ""true"", ""--bb-weight-mode"", ""positive"", ""--bb-search-mode"", ""uniform"", ""--bb-min-block-size"", ""2"", ""--bb-max-blocks"", ""20"", ""--bb-snapshot-interval"", ""1"", ""--bb-external-penalty"", ""0.25"", ""--bb-size-penalty"", ""0.01"", ""--bb-pattern-top-fraction"", ""0.2"", ""--bb-pattern-min-support"", ""2"", ""--bb-refine-fraction"", ""0.2"", ""--bb-accept-equal-sparser"", ""true"", ""--bb-shuffle-blocks"", ""true"", ""--bb-signed-repair-probability"", ""0.75"", ""--pre-lr-explore"", ""true"", ""--pre-lr-mutation-multiplier"", ""3.0"", ""--pre-lr-immigrant-rate"", ""0.1"", ""--artifact-layout"", ""nested"", ""--write-aggregate-outputs"", ""false"", ""--lr-expected-edges"", ""60"", ""--lr-refit-expected-edges"", ""30"", ""--bb-gawll-update-interval"", ""10"", ""--bb-max-refine-trials"", ""10"", ""--repeat-id"", ""1"", ""--outer-fold-id"", ""0""]"
281,ORL_asu,2,2,1,1,..\Results\results_fs_uniform_positive_medium_highdim\ORL_asu\blur_ga_pairwise_lasso_uniform_positive_binary_pre,"[""ORL_asu"", ""2"", ""2"", ""--data-dir"", ""../Dataset/prepared_feature_selection"", ""--output-dir"", ""..\\Results\\results_fs_uniform_positive_medium_highdim\\ORL_asu\\blur_ga_pairwise_lasso_uniform_positive_binary_pre"", ""--outer-folds"", ""4"", ""--inner-folds"", ""4"", ""--repeats"", ""3"", ""--seed"", ""1"", ""--shuffle"", ""true"", ""--popsize"", ""100"", ""--p-cross"", ""0.4"", ""--tournament-size"", ""3"", ""--tau-reset"", ""50"", ""--resetpop-rate"", ""0.99"", ""--local-search"", ""false"", ""--stop"", ""gen"", ""--max-gen"", ""100"", ""--edge-epsilon"", ""1e-06"", ""--save-generation-trace"", ""true"", ""--save-linkage-events"", ""false"", ""--save-graph-snapshots"", ""false"", ""--graph-snapshot-interval"", ""1"", ""--graph-snapshot-min-weight"", ""0.0"", ""--lr-gap-gen"", ""1"", ""--lr-min-samples"", ""10"", ""--lr-sparse-alpha"", ""0.001"", ""--lr-auto-alpha"", ""true"", ""--lr-alpha-c"", ""0.2"", ""--lr-delta"", ""0.05"", ""--lr-auto-min-samples"", ""true"", ""--lr-min-samples-c"", ""2.0"", ""--lr-stability-subsamples"", ""0"", ""--lr-stability-fraction"", ""0.75"", ""--lr-edge-min-weight"", ""0.0"", ""--lr-encoding"", ""binary"", ""--lr-solver"", ""auto"", ""--lr-matrix-free-threshold"", ""700"", ""--lr-matrix-free-max-iter"", ""8"", ""--lr-matrix-free-tol"", ""0.0001"", ""--lr-matrix-free-step-scale"", ""0.5"", ""--lr-matrix-free-dtype"", ""float32"", ""--build-building-blocks"", ""true"", ""--bb-weight-mode"", ""positive"", ""--bb-search-mode"", ""uniform"", ""--bb-min-block-size"", ""2"", ""--bb-max-blocks"", ""20"", ""--bb-snapshot-interval"", ""1"", ""--bb-external-penalty"", ""0.25"", ""--bb-size-penalty"", ""0.01"", ""--bb-pattern-top-fraction"", ""0.2"", ""--bb-pattern-min-support"", ""2"", ""--bb-refine-fraction"", ""0.2"", ""--bb-accept-equal-sparser"", ""true"", ""--bb-shuffle-blocks"", ""true"", ""--bb-signed-repair-probability"", ""0.75"", ""--pre-lr-explore"", ""true"", ""--pre-lr-mutation-multiplier"", ""3.0"", ""--pre-lr-immigrant-rate"", ""0.1"", ""--artifact-layout"", ""nested"", ""--write-aggregate-outputs"", ""false"", ""--lr-expected-edges"", ""60"", ""--lr-refit-expected-edges"", ""30"", ""--bb-gawll-update-interval"", ""10"", ""--bb-max-refine-trials"", ""10"", ""--repeat-id"", ""1"", ""--outer-fold-id"", ""1""]"
282,ORL_asu,2,2,1,2,..\Results\results_fs_uniform_positive_medium_highdim\ORL_asu\blur_ga_pairwise_lasso_uniform_positive_binary_pre,"[""ORL_asu"", ""2"", ""2"", ""--data-dir"", ""../Dataset/prepared_feature_selection"", ""--output-dir"", ""..\\Results\\results_fs_uniform_positive_medium_highdim\\ORL_asu\\blur_ga_pairwise_lasso_uniform_positive_binary_pre"", ""--outer-folds"", ""4"", ""--inner-folds"", ""4"", ""--repeats"", ""3"", ""--seed"", ""1"", ""--shuffle"", ""true"", ""--popsize"", ""100"", ""--p-cross"", ""0.4"", ""--tournament-size"", ""3"", ""--tau-reset"", ""50"", ""--resetpop-rate"", ""0.99"", ""--local-search"", ""false"", ""--stop"", ""gen"", ""--max-gen"", ""100"", ""--edge-epsilon"", ""1e-06"", ""--save-generation-trace"", ""true"", ""--save-linkage-events"", ""false"", ""--save-graph-snapshots"", ""false"", ""--graph-snapshot-interval"", ""1"", ""--graph-snapshot-min-weight"", ""0.0"", ""--lr-gap-gen"", ""1"", ""--lr-min-samples"", ""10"", ""--lr-sparse-alpha"", ""0.001"", ""--lr-auto-alpha"", ""true"", ""--lr-alpha-c"", ""0.2"", ""--lr-delta"", ""0.05"", ""--lr-auto-min-samples"", ""true"", ""--lr-min-samples-c"", ""2.0"", ""--lr-stability-subsamples"", ""0"", ""--lr-stability-fraction"", ""0.75"", ""--lr-edge-min-weight"", ""0.0"", ""--lr-encoding"", ""binary"", ""--lr-solver"", ""auto"", ""--lr-matrix-free-threshold"", ""700"", ""--lr-matrix-free-max-iter"", ""8"", ""--lr-matrix-free-tol"", ""0.0001"", ""--lr-matrix-free-step-scale"", ""0.5"", ""--lr-matrix-free-dtype"", ""float32"", ""--build-building-blocks"", ""true"", ""--bb-weight-mode"", ""positive"", ""--bb-search-mode"", ""uniform"", ""--bb-min-block-size"", ""2"", ""--bb-max-blocks"", ""20"", ""--bb-snapshot-interval"", ""1"", ""--bb-external-penalty"", ""0.25"", ""--bb-size-penalty"", ""0.01"", ""--bb-pattern-top-fraction"", ""0.2"", ""--bb-pattern-min-support"", ""2"", ""--bb-refine-fraction"", ""0.2"", ""--bb-accept-equal-sparser"", ""true"", ""--bb-shuffle-blocks"", ""true"", ""--bb-signed-repair-probability"", ""0.75"", ""--pre-lr-explore"", ""true"", ""--pre-lr-mutation-multiplier"", ""3.0"", ""--pre-lr-immigrant-rate"", ""0.1"", ""--artifact-layout"", ""nested"", ""--write-aggregate-outputs"", ""false"", ""--lr-expected-edges"", ""60"", ""--lr-refit-expected-edges"", ""30"", ""--bb-gawll-update-interval"", ""10"", ""--bb-max-refine-trials"", ""10"", ""--repeat-id"", ""1"", ""--outer-fold-id"", ""2""]"
283,ORL_asu,2,2,1,3,..\Results\results_fs_uniform_positive_medium_highdim\ORL_asu\blur_ga_pairwise_lasso_uniform_positive_binary_pre,"[""ORL_asu"", ""2"", ""2"", ""--data-dir"", ""../Dataset/prepared_feature_selection"", ""--output-dir"", ""..\\Results\\results_fs_uniform_positive_medium_highdim\\ORL_asu\\blur_ga_pairwise_lasso_uniform_positive_binary_pre"", ""--outer-folds"", ""4"", ""--inner-folds"", ""4"", ""--repeats"", ""3"", ""--seed"", ""1"", ""--shuffle"", ""true"", ""--popsize"", ""100"", ""--p-cross"", ""0.4"", ""--tournament-size"", ""3"", ""--tau-reset"", ""50"", ""--resetpop-rate"", ""0.99"", ""--local-search"", ""false"", ""--stop"", ""gen"", ""--max-gen"", ""100"", ""--edge-epsilon"", ""1e-06"", ""--save-generation-trace"", ""true"", ""--save-linkage-events"", ""false"", ""--save-graph-snapshots"", ""false"", ""--graph-snapshot-interval"", ""1"", ""--graph-snapshot-min-weight"", ""0.0"", ""--lr-gap-gen"", ""1"", ""--lr-min-samples"", ""10"", ""--lr-sparse-alpha"", ""0.001"", ""--lr-auto-alpha"", ""true"", ""--lr-alpha-c"", ""0.2"", ""--lr-delta"", ""0.05"", ""--lr-auto-min-samples"", ""true"", ""--lr-min-samples-c"", ""2.0"", ""--lr-stability-subsamples"", ""0"", ""--lr-stability-fraction"", ""0.75"", ""--lr-edge-min-weight"", ""0.0"", ""--lr-encoding"", ""binary"", ""--lr-solver"", ""auto"", ""--lr-matrix-free-threshold"", ""700"", ""--lr-matrix-free-max-iter"", ""8"", ""--lr-matrix-free-tol"", ""0.0001"", ""--lr-matrix-free-step-scale"", ""0.5"", ""--lr-matrix-free-dtype"", ""float32"", ""--build-building-blocks"", ""true"", ""--bb-weight-mode"", ""positive"", ""--bb-search-mode"", ""uniform"", ""--bb-min-block-size"", ""2"", ""--bb-max-blocks"", ""20"", ""--bb-snapshot-interval"", ""1"", ""--bb-external-penalty"", ""0.25"", ""--bb-size-penalty"", ""0.01"", ""--bb-pattern-top-fraction"", ""0.2"", ""--bb-pattern-min-support"", ""2"", ""--bb-refine-fraction"", ""0.2"", ""--bb-accept-equal-sparser"", ""true"", ""--bb-shuffle-blocks"", ""true"", ""--bb-signed-repair-probability"", ""0.75"", ""--pre-lr-explore"", ""true"", ""--pre-lr-mutation-multiplier"", ""3.0"", ""--pre-lr-immigrant-rate"", ""0.1"", ""--artifact-layout"", ""nested"", ""--write-aggregate-outputs"", ""false"", ""--lr-expected-edges"", ""60"", ""--lr-refit-expected-edges"", ""30"", ""--bb-gawll-update-interval"", ""10"", ""--bb-max-refine-trials"", ""10"", ""--repeat-id"", ""1"", ""--outer-fold-id"", ""3""]"
284,ORL_asu,2,2,2,0,..\Results\results_fs_uniform_positive_medium_highdim\ORL_asu\blur_ga_pairwise_lasso_uniform_positive_binary_pre,"[""ORL_asu"", ""2"", ""2"", ""--data-dir"", ""../Dataset/prepared_feature_selection"", ""--output-dir"", ""..\\Results\\results_fs_uniform_positive_medium_highdim\\ORL_asu\\blur_ga_pairwise_lasso_uniform_positive_binary_pre"", ""--outer-folds"", ""4"", ""--inner-folds"", ""4"", ""--repeats"", ""3"", ""--seed"", ""1"", ""--shuffle"", ""true"", ""--popsize"", ""100"", ""--p-cross"", ""0.4"", ""--tournament-size"", ""3"", ""--tau-reset"", ""50"", ""--resetpop-rate"", ""0.99"", ""--local-search"", ""false"", ""--stop"", ""gen"", ""--max-gen"", ""100"", ""--edge-epsilon"", ""1e-06"", ""--save-generation-trace"", ""true"", ""--save-linkage-events"", ""false"", ""--save-graph-snapshots"", ""false"", ""--graph-snapshot-interval"", ""1"", ""--graph-snapshot-min-weight"", ""0.0"", ""--lr-gap-gen"", ""1"", ""--lr-min-samples"", ""10"", ""--lr-sparse-alpha"", ""0.001"", ""--lr-auto-alpha"", ""true"", ""--lr-alpha-c"", ""0.2"", ""--lr-delta"", ""0.05"", ""--lr-auto-min-samples"", ""true"", ""--lr-min-samples-c"", ""2.0"", ""--lr-stability-subsamples"", ""0"", ""--lr-stability-fraction"", ""0.75"", ""--lr-edge-min-weight"", ""0.0"", ""--lr-encoding"", ""binary"", ""--lr-solver"", ""auto"", ""--lr-matrix-free-threshold"", ""700"", ""--lr-matrix-free-max-iter"", ""8"", ""--lr-matrix-free-tol"", ""0.0001"", ""--lr-matrix-free-step-scale"", ""0.5"", ""--lr-matrix-free-dtype"", ""float32"", ""--build-building-blocks"", ""true"", ""--bb-weight-mode"", ""positive"", ""--bb-search-mode"", ""uniform"", ""--bb-min-block-size"", ""2"", ""--bb-max-blocks"", ""20"", ""--bb-snapshot-interval"", ""1"", ""--bb-external-penalty"", ""0.25"", ""--bb-size-penalty"", ""0.01"", ""--bb-pattern-top-fraction"", ""0.2"", ""--bb-pattern-min-support"", ""2"", ""--bb-refine-fraction"", ""0.2"", ""--bb-accept-equal-sparser"", ""true"", ""--bb-shuffle-blocks"", ""true"", ""--bb-signed-repair-probability"", ""0.75"", ""--pre-lr-explore"", ""true"", ""--pre-lr-mutation-multiplier"", ""3.0"", ""--pre-lr-immigrant-rate"", ""0.1"", ""--artifact-layout"", ""nested"", ""--write-aggregate-outputs"", ""false"", ""--lr-expected-edges"", ""60"", ""--lr-refit-expected-edges"", ""30"", ""--bb-gawll-update-interval"", ""10"", ""--bb-max-refine-trials"", ""10"", ""--repeat-id"", ""2"", ""--outer-fold-id"", ""0""]"
